Chapter,Author,Date,Text,Replies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85 | ACT VI, SCENE II,Faffacake,Dec-01 2018,CHILLS, GUYS. I HAVE CHILLS.,Reply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85 | ACT VI, SCENE II,kindwishes,Nov-29 2018,I can't wait! But I will, because you're busy with school and stuff â¤ good luck in anything coming up,1 Reply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85 | ACT VI, SCENE II,TheLlamaPope,Nov-28 2018,OOOOOHHH,Reply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85 | ACT VI, SCENE II,TheLlamaPope,Nov-28 2018,That's my queeenn,1 Reply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85 | ACT VI, SCENE II,TheLlamaPope,Nov-28 2018,DUDE,Reply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85 | ACT VI, SCENE II,TheLlamaPope,Nov-28 2018,D A M N,Reply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85 | ACT VI, SCENE II,TheLlamaPope,Nov-28 2018,Generosity goes a long way.,1 Reply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85 | ACT VI, SCENE II,TheLlamaPope,Nov-28 2018,Mmmmmm,Reply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85 | ACT VI, SCENE II,TheLlamaPope,Nov-28 2018,Whoops,Reply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85 | ACT VI, SCENE II,TheLlamaPope,Nov-28 2018,This comment may be offensive. FUCK OFF,Reply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85 | ACT VI, SCENE II,TheLlamaPope,Nov-28 2018,Mmmmm,Reply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85 | ACT VI, SCENE II,TheLlamaPope,Nov-28 2018,This comment may be offensive. A Fucking Babeâ„¢,1 Reply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85 | ACT VI, SCENE II,TheLlamaPope,Nov-28 2018,brUH,Reply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85 | ACT VI, SCENE II,TheLlamaPope,Nov-28 2018,Oof,Reply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85 | ACT VI, SCENE II,TheLlamaPope,Nov-28 2018,UM BITCH TF,Reply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85 | ACT VI, SCENE II,TheLlamaPope,Nov-28 2018,Gtfo,Reply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85 | ACT VI, SCENE II,lowkeyloki__,Nov-28 2018,i cri, tristan, i cri,1 Reply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85 | ACT VI, SCENE II,pha__vie,Nov-28 2018,Kill them all!!! Hahahahahhahah... On a more serious note, I'm ready for anything.,Reply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85 | ACT VI, SCENE II,prosejoyce,Nov-28 2018,This.. is truly amazing..,Reply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85 | ACT VI, SCENE II,prosejoyce,Nov-28 2018,I STAN!!,Reply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85 | ACT VI, SCENE II,hiddenlikemoon,Nov-27 2018,He is going to be really angry and i genuinely donâ€™t want a fight between my babies ajdhsikak but i know its coming,Reply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85 | ACT VI, SCENE II,hiddenlikemoon,Nov-27 2018,Damn,Reply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85 | ACT VI, SCENE II,hiddenlikemoon,Nov-27 2018,THANK GOD,Reply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85 | ACT VI, SCENE II,hiddenlikemoon,Nov-27 2018,I am with her on this, we need armies.,Reply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85 | ACT VI, SCENE II,hiddenlikemoon,Nov-27 2018,Shittt,Reply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85 | ACT VI, SCENE II,hiddenlikemoon,Nov-27 2018,Oh. OH.,Reply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85 | ACT VI, SCENE II,hiddenlikemoon,Nov-27 2018,Beautiful,Reply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85 | ACT VI, SCENE II,hiddenlikemoon,Nov-27 2018,YAYYYY,Reply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85 | ACT VI, SCENE II,hiddenlikemoon,Nov-27 2018,I donâ€™t like the feeling i am getting.,Reply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85 | ACT VI, SCENE II,hiddenlikemoon,Nov-27 2018,WHY IS THIS SO HOT,Reply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85 | ACT VI, SCENE II,hiddenlikemoon,Nov-27 2018,I love her sm,Reply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85 | ACT VI, SCENE II,hiddenlikemoon,Nov-27 2018,I am proud,Reply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85 | ACT VI, SCENE II,hiddenlikemoon,Nov-27 2018,DAMN,Reply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85 | ACT VI, SCENE II,hiddenlikemoon,Nov-27 2018,Tf,Reply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85 | ACT VI, SCENE II,hiddenlikemoon,Nov-27 2018,Thank you for the updatee,Reply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85 | ACT VI, SCENE II,hiddenlikemoon,Nov-27 2018,Baby,Reply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85 | ACT VI, SCENE II,primmee,Nov-27 2018,YAY THANK YOU,Reply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85 | ACT VI, SCENE II,primmee,Nov-27 2018,Wait, what father? YOU WERE NEVER A FATHER,Reply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85 | ACT VI, SCENE II,kindwishes,Nov-27 2018,Aw he misses them Too bad they're all evil,2 Replies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85 | ACT VI, SCENE II,fortun8rose,Nov-27 2018,Epic!,1 Reply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85 | ACT VI, SCENE II,kindwishes,Nov-27 2018,Aw..:(,Reply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85 | ACT VI, SCENE II,kindwishes,Nov-27 2018,yay!,1 Reply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85 | ACT VI, SCENE II,CookiesnCream133,Nov-27 2018,He's fishy,1 Reply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85 | ACT VI, SCENE II,CookiesnCream133,Nov-27 2018,GO BABY GO,1 Reply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85 | ACT VI, SCENE II,CookiesnCream133,Nov-27 2018,This comment may be offensive. My fucking man,1 Reply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85 | ACT VI, SCENE II,CookiesnCream133,Nov-27 2018,Get out already,1 Reply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85 | ACT VI, SCENE II,CookiesnCream133,Nov-27 2018,OOOOOHHH,Reply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85 | ACT VI, SCENE II,Teesha888,Nov-27 2018,Are they gonna fight??? I canâ€™t handle it if they did.....damn it,2 Replies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85 | ACT VI, SCENE II,StarsNDSkies,Nov-27 2018,Damn, I had forgotten that Apollo is his son..ðŸ˜,4 Replies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85 | ACT VI, SCENE II,sunflowerlies,Nov-27 2018,I feel like he's gonna explode on Edwina and she might not be able to handle it,1 Reply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85 | ACT VI, SCENE II,sunflowerlies,Nov-27 2018,Look back at everything that's happened I have a feeling that the group might not survive. This is definitely not a cliche story and everyone surviving in the end is so very cliche. As much as I hate to say this I think the chances of Eric, Edwina, amphi and Tristan dying are the biggest,1 Reply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85 | ACT VI, SCENE II,maskedst,Nov-27 2018,I have a bad feeling that Tristan won't make it lol,1 Reply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85 | ACT VI, SCENE II,sunflowerlies,Nov-27 2018,Ooh I like him,1 Reply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85 | ACT VI, SCENE II,sunflowerlies,Nov-27 2018,I don't not like that smirk,1 Reply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85 | ACT VI, SCENE II,sunflowerlies,Nov-27 2018,YASS HUNNY,Reply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85 | ACT VI, SCENE II,ESJohnson,Nov-27 2018,ah I almost missed this cause I was on a Pentatonix streak but I'm good,1 Reply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85 | ACT VI, SCENE II,ESJohnson,Nov-27 2018,GOT,Reply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85 | ACT VI, SCENE II,ESJohnson,Nov-27 2018,WINTER HAS COME,2 Replies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85 | ACT VI, SCENE II,alishasoffeya,Nov-27 2018,i understand why she did it yknow because it was for survival and I don't blame her but i bet tristan is gonna blow up and from both points of views i understand,2 Replies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85 | ACT VI, SCENE II,alishasoffeya,Nov-27 2018,ICONIC,1 Reply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85 | ACT VI, SCENE II,alishasoffeya,Nov-27 2018,YES TRISTAN YES,Reply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85 | ACT VI, SCENE II,Tris_fire,Nov-27 2018,Damn so much of sacrifice...,1 Reply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85 | ACT VI, SCENE II,havenXXXx456,Nov-27 2018,Game of thrones? Is that u?  THE KING OF THE NORTH!!!!,3 Replies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85 | ACT VI, SCENE II,StarryNightOwls,Nov-27 2018,Can't wait!,Reply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85 | ACT VI, SCENE II,StarryNightOwls,Nov-27 2018,AYYYYYYYY,Reply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85 | ACT VI, SCENE II,StarryNightOwls,Nov-27 2018,Oh shi- we're in trouble,1 Reply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85 | ACT VI, SCENE II,StarryNightOwls,Nov-27 2018,I wanna slap him from Endollon and down to earth,1 Reply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85 | ACT VI, SCENE II,StarryNightOwls,Nov-27 2018,YES KILL THE MAN TRISTAN,3 Replies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85 | ACT VI, SCENE II,StarryNightOwls,Nov-27 2018,oof,Reply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85 | ACT VI, SCENE II,StarryNightOwls,Nov-27 2018,blood WILL be shed,3 Replies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85 | ACT VI, SCENE II,collaterals,Nov-27 2018,poor baby :((,2 Replies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85 | ACT VI, SCENE II,collaterals,Nov-27 2018,AAAAAAMEN,Reply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85 | ACT VI, SCENE II,sensationale,Nov-27 2018,This comment may be offensive. wOW oh SHIT,1 Reply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85 | ACT VI, SCENE II,lostchildofWakanda,Nov-27 2018,longest week ever,1 Reply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85 | ACT VI, SCENE II,PRXSLEYS,Nov-27 2018,I am excited!!,2 Replies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85 | ACT VI, SCENE II,Uxnxkxnxoxwxn,Nov-27 2018,Yessssss!!!!! I am obsessed with your book!!,Reply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86 | ACT VI, SCENE III,knelysian,2 days ago,LIKE IS IT EVEN A PLANET OR WHAT,Reply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86 | ACT VI, SCENE III,knelysian,2 days ago,This random question popped into my head... is their planet round ?,Reply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86 | ACT VI, SCENE III,knelysian,2 days ago,I donâ€™t know math but..,Reply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86 | ACT VI, SCENE III,knelysian,2 days ago,Ooop,Reply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86 | ACT VI, SCENE III,knelysian,2 days ago,My niggas dying and ion like that,Reply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86 | ACT VI, SCENE III,PORK_BUNS,Feb-04,YES. I AM SO GIDDY RN AND IDK WHY,Reply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86 | ACT VI, SCENE III,MahiraJane,Dec-17 2019,I like this guy, finally someone with some logic...,Reply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86 | ACT VI, SCENE III,MahiraJane,Dec-17 2019,Ellis... Please, don't be foreshadowing :((,Reply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86 | ACT VI, SCENE III,MahiraJane,Dec-17 2019,I don't why, but I feel that soms angry sex is going to happen. I'm not sure, just a feeling...,Reply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86 | ACT VI, SCENE III,Natania_Kereen,Dec-10 2019,Bahaha it took one woman against half of the forces,Reply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86 | ACT VI, SCENE III,TooMuchSarcasm,Dec-02 2019,DEADDDD,Reply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86 | ACT VI, SCENE III,TooMuchSarcasm,Dec-01 2019,The act mature thing wasn't needed Edwinq,Reply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86 | ACT VI, SCENE III,honeyhyuns,Oct-04 2019,LMAO,Reply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86 | ACT VI, SCENE III,cruelladevilxxi,Sep-18 2019,oops.,Reply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86 | ACT VI, SCENE III,MerciMeyo,Sep-13 2019,HAHAHHAH,Reply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86 | ACT VI, SCENE III,MerciMeyo,Sep-13 2019,Mood,Reply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86 | ACT VI, SCENE III,shifaxuddin,Sep-04 2019,how do u burn down an island by mistake lmao,1 Reply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86 | ACT VI, SCENE III,lowkeyloki__,Sep-01 2019,Excuse me while I cry for A LONG TIME.,Reply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86 | ACT VI, SCENE III,daniboii03,Aug-16 2019,ðŸ¥³ðŸ¥³ðŸ¥³ our queen strikes again,Reply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86 | ACT VI, SCENE III,ReneeWar,Aug-13 2019,our* ðŸ˜”,Reply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86 | ACT VI, SCENE III,ReneeWar,Aug-13 2019,Ofc itâ€™s out bad bitch queen ðŸ‘‘âœ¨,Reply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86 | ACT VI, SCENE III,Mrspinecone,Jul-16 2019,Hey author ðŸ’†ðŸ»â€â™€ï¸ your book was featured on my new growing instagram page ðŸ’†ðŸ»â€â™€ï¸ @//wattpadbooks__._,1 Reply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86 | ACT VI, SCENE III,BeckyNelaj,Jul-03 2019,I have a feeling they won'tðŸ˜¢ðŸ˜­ðŸ˜­ðŸ˜­,1 Reply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86 | ACT VI, SCENE III,dontabusepeople,Jun-02 2019,calm down drama queen, this isn't your pity party,1 Reply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86 | ACT VI, SCENE III,wishuponabutterfly,Apr-24 2019,And... the horror show awaits.,1 Reply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86 | ACT VI, SCENE III,alfiedarkllove,Apr-14 2019,thatâ€™s not a million,1 Reply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86 | ACT VI, SCENE III,Faffacake,Jan-19 2019,THATâ€™S OUR WOMAN!!,Reply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86 | ACT VI, SCENE III,Faffacake,Jan-19 2019,DANG WHAT A LINE,Reply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86 | ACT VI, SCENE III,-,Jan-06 2019,YESSS,Reply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86 | ACT VI, SCENE III,chaotichearts-,Dec-27 2018,Make this into a Netflix series.,6 Replies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86 | ACT VI, SCENE III,chaotichearts-,Dec-27 2018,QUEEN,Reply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86 | ACT VI, SCENE III,chaotichearts-,Dec-27 2018,I don't blame them tho.,Reply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86 | ACT VI, SCENE III,chaotichearts-,Dec-27 2018,Oh my god,Reply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86 | ACT VI, SCENE III,chaotichearts-,Dec-27 2018,Lord, I guessed wrong,1 Reply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86 | ACT VI, SCENE III,chaotichearts-,Dec-27 2018,That's 0.12 Million,2 Replies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86 | ACT VI, SCENE III,chaotichearts-,Dec-27 2018,How?,Reply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86 | ACT VI, SCENE III,chaotichearts-,Dec-27 2018,LOL IDK WHY THIS IS FUNNY,Reply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86 | ACT VI, SCENE III,chaotichearts-,Dec-27 2018,IS SHE PREGNANT??,4 Replies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86 | ACT VI, SCENE III,chaotichearts-,Dec-27 2018,But we never got the results,Reply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86 | ACT VI, SCENE III,chaotichearts-,Dec-27 2018,This comment may be offensive. The 'fucking season' is finally over.,1 Reply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86 | ACT VI, SCENE III,chaotichearts-,Dec-27 2018,I'm glad,Reply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86 | ACT VI, SCENE III,chaotichearts-,Dec-27 2018,Why open the door, when you can teleport anyway?,Reply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86 | ACT VI, SCENE III,Leannea,Dec-17 2018,Edwina, the legend!,Reply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86 | ACT VI, SCENE III,maskedst,Dec-16 2018,Eric in this situation is me @ every argument in this book involving the more annoying houses,Reply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86 | ACT VI, SCENE III,maskedst,Dec-16 2018,bURN,Reply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86 | ACT VI, SCENE III,Rowaelin_Whitethorn,Dec-15 2018,I love how gods can teleport to wherever they want to go to. I wish I had that power so, I can go wherever I want at whatever timr,Reply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86 | ACT VI, SCENE III,4llyxox,Dec-14 2018,DEAD,Reply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86 | ACT VI, SCENE III,4llyxox,Dec-14 2018,I SMELL FORESHADOWING *SNIFF SNIFF*,2 Replies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86 | ACT VI, SCENE III,primmee,Dec-14 2018,Woot, woot!,Reply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86 | ACT VI, SCENE III,primmee,Dec-14 2018,I want more!,Reply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86 | ACT VI, SCENE III,primmee,Dec-14 2018,Please don't die :(,1 Reply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86 | ACT VI, SCENE III,primmee,Dec-14 2018,Damn,Reply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86 | ACT VI, SCENE III,SkylerDeceo,Dec-14 2018,Well you deserve it fyi,1 Reply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86 | ACT VI, SCENE III,fakejuliet,Dec-14 2018,****SQUEAL****,Reply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86 | ACT VI, SCENE III,fakejuliet,Dec-14 2018,Dracarys........again,Reply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86 | ACT VI, SCENE III,fakejuliet,Dec-14 2018,Dracarys!!!!,Reply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86 | ACT VI, SCENE III,fakejuliet,Dec-14 2018,^them,Reply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86 | ACT VI, SCENE III,fakejuliet,Dec-14 2018,Well she knows considering she was the one tortured but i get both of the.,Reply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86 | ACT VI, SCENE III,glittergold_17,Dec-14 2018,Damn damn damnnnnn,Reply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86 | ACT VI, SCENE III,glittergold_17,Dec-14 2018,Trueee queen,Reply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86 | ACT VI, SCENE III,glittergold_17,Dec-14 2018,Pleaseeee publish this book. I would totalllllyyyy buy itðŸ˜ðŸ˜ðŸ˜ðŸ”¥ðŸ”¥ðŸ”¥ðŸ”¥ðŸ”¥,2 Replies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86 | ACT VI, SCENE III,StarsNDSkies,Dec-14 2018,LMAO,1 Reply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86 | ACT VI, SCENE III,lostchildofWakanda,Dec-14 2018,wait what?,1 Reply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86 | ACT VI, SCENE III,lostchildofWakanda,Dec-14 2018,ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚,Reply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86 | ACT VI, SCENE III,lostchildofWakanda,Dec-14 2018,do it after the war,3 Replies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86 | ACT VI, SCENE III,Dahnaerys,Dec-14 2018,Ygritte :â€™(,7 Replies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
