,Chapter Name,Username,Date,Text,Negative,Neutral,Positive,Compound
26982,95 | ACT VII SCENE VI,SkylerDeceo,Mar-052019,U FUCKER COME BACK broken heart  broken heart  broken heart,0.741,0.259,0.0,-0.9364
26983,95 | ACT VII SCENE VI,SkylerDeceo,Mar-052019, loudly crying face  loudly crying face  loudly crying face  loudly crying face  loudly crying face  loudly crying face  loudly crying face                  ,0.608,0.392,0.0,-0.967
26984,95 | ACT VII SCENE VI,SkylerDeceo,Mar-052019,DANG IT                 ,0.0,1.0,0.0,0.0
26985,95 | ACT VII SCENE VI,SkylerDeceo,Mar-052019,Baby but about that..                 ,0.0,1.0,0.0,0.0
26986,95 | ACT VII SCENE VI,collaterals,Mar-052019,fuck yeag they did,0.538,0.462,0.0,-0.5423
26987,95 | ACT VII SCENE VI,collaterals,Mar-052019,I'm still crying so hard i did not come back for thus ELLIS I'm leaving again                 ,0.276,0.724,0.0,-0.608
26988,95 | ACT VII SCENE VI,flavescents,Mar-052019,You can go rot in hell  bitch.                ,0.627,0.373,0.0,-0.8555
26989,95 | ACT VII SCENE VI,boastings,Mar-052019,happy early birthday  sparkling heart  sparkling heart                  ,0.0,0.331,0.669,0.7964
26990,95 | ACT VII SCENE VI,boastings,Mar-052019,YALL IM CRYING SO HARD                 ,0.615,0.385,0.0,-0.5849
26991,95 | ACT VII SCENE VI,shamavad123,Mar-052019,Oh no...                 ,0.0,1.0,0.0,0.0
26992,95 | ACT VII SCENE VI,alishasoffeya,Mar-052019,i swear this chapter and last chapter is so freaking sad and it pains me to see edwina like this and to see tristan dead i just- cried so bad (                 ,0.499,0.446,0.056,-0.9632
26993,95 | ACT VII SCENE VI,screwed1,Mar-052019,youre a terrifying author like uhhh are you doing good boo is everything alright bc this book is tOO sad to be written by an Okay Person                 ,0.188,0.554,0.258,0.128
26994,95 | ACT VII SCENE VI,screwed1,Mar-052019,or like  maybe they both die and ambrosine gets what she wants? im scared lmao                ,0.281,0.455,0.264,-0.1027
26995,95 | ACT VII SCENE VI,screwed1,Mar-052019,im gonna be fuckin real w you  i kinda wanna see what happens if she does trade her life for his                ,0.0,1.0,0.0,0.0
26996,95 | ACT VII SCENE VI,fakejuliet,Mar-052019,This chapter reminded mr of Dany  ann Khal Drogo....i wonder if she is pregnant..                 ,0.0,1.0,0.0,0.0
26997,95 | ACT VII SCENE VI,fakejuliet,Mar-052019,Finally some positive news.                 ,0.0,0.455,0.545,0.5574
26998,95 | ACT VII SCENE VI,maskedst,Mar-052019,this paragraph is sad and wild but well-written                 ,0.227,0.773,0.0,-0.2617
26999,95 | ACT VII SCENE VI,maskedst,Mar-052019,set her and thanatos on fire thanks                 ,0.233,0.485,0.282,0.128
27000,95 | ACT VII SCENE VI,maskedst,Mar-052019,smh i was thinking that the titans would kill drusilla but i guess they like how she released them / she apparently has survival tactics despite her stupidity                 ,0.141,0.659,0.2,0.4327
27001,95 | ACT VII SCENE VI,sunflowerlies,Mar-052019,Fuck you witch,0.857,0.143,0.0,-0.7184
27002,95 | ACT VII SCENE VI,sunflowerlies,Mar-052019, loudly crying face  loudly crying face  loudly crying face  loudly crying face  loudly crying face                  ,0.608,0.392,0.0,-0.9382
27003,95 | ACT VII SCENE VI,sunflowerlies,Mar-052019, loudly crying face  loudly crying face  loudly crying face                  ,0.608,0.392,0.0,-0.8519
27004,95 | ACT VII SCENE VI,sunflowerlies,Mar-052019,I'm already crying                 ,0.608,0.392,0.0,-0.4767
27005,95 | ACT VII SCENE VI,sunflowerlies,Mar-052019, (((((                 ,0.0,1.0,0.0,0.0
27006,95 | ACT VII SCENE VI,sensationale,Mar-052019,this bitch really-                 ,0.655,0.345,0.0,-0.5859
27007,95 | ACT VII SCENE VI,sensationale,Mar-052019,bitCH COME BACK TO LIFE IM TOO EMOTIONALLY INVESTED IN THIS TO LOSE U RIGHT NOW                 ,0.357,0.643,0.0,-0.8038
27008,95 | ACT VII SCENE VI,StarryNightOwls,Mar-052019,I couldn't even comment on anything because I was so absorbed reading this chapter. My jaw was dropped and I had tears daring to spill. Happy birthday though!                 ,0.063,0.724,0.214,0.68
27009,95 | ACT VII SCENE VI,sensationale,Mar-052019,sis so were the last 5                 ,0.0,1.0,0.0,0.0
27010,95 | ACT VII SCENE VI,Rowaelin_Whitethorn,Mar-052019,CAN THEY JUST PLEASE BE TOGETHER THEY DESERVE SO MUCH MORE. THEY DESERVE SO MUCH BETTER                 ,0.0,0.719,0.281,0.6682
27011,95 | ACT VII SCENE VI,StarryNightOwls,Mar-052019,oh shoot well I am                 ,0.369,0.308,0.323,-0.0772
27012,95 | ACT VII SCENE VI,Lunereine,Mar-052019,damn                 ,1.0,0.0,0.0,-0.4019
27013,95 | ACT VII SCENE VI,-ater-,Mar-052019,Also  happy birthday in advance                ,0.0,0.519,0.481,0.5719
27014,95 | ACT VII SCENE VI,-ater-,Mar-052019,I'm literally speechless right now.                 ,0.0,1.0,0.0,0.0
27015,95 | ACT VII SCENE VI,hiddenlikemoon,Mar-052019,He was supposed to know how the phone works.                 ,0.0,1.0,0.0,0.0
27016,95 | ACT VII SCENE VI,hiddenlikemoon,Mar-052019,I love you.                 ,0.0,0.192,0.808,0.6369
27017,95 | ACT VII SCENE VI,hiddenlikemoon,Mar-052019,Yes  we need that. I am crying really bad though yay.                ,0.358,0.312,0.33,-0.1354
27018,95 | ACT VII SCENE VI,hiddenlikemoon,Mar-052019,I want them both to just rest.                 ,0.0,0.794,0.206,0.0772
27019,95 | ACT VII SCENE VI,hiddenlikemoon,Mar-052019,I am sorry too.                 ,0.394,0.606,0.0,-0.0772
27020,95 | ACT VII SCENE VI,hiddenlikemoon,Mar-052019,Her reaction was expected                 ,0.0,1.0,0.0,0.0
27021,95 | ACT VII SCENE VI,hiddenlikemoon,Mar-052019,Me too  but i am so proud of you. Its never easy to write something like this. You did a brilliant job.                ,0.094,0.484,0.422,0.9157
27022,95 | ACT VII SCENE VI,hiddenlikemoon,Mar-052019,THEY MUST BE TOGETHER                 ,0.0,1.0,0.0,0.0
27023,95 | ACT VII SCENE VI,hiddenlikemoon,Mar-052019,THERE WILL BE NO USE                 ,0.355,0.645,0.0,-0.296
27024,95 | ACT VII SCENE VI,hiddenlikemoon,Mar-052019,YOU BISH I KNEW IT I KNEW IT                 ,0.0,1.0,0.0,0.0
27025,95 | ACT VII SCENE VI,hiddenlikemoon,Mar-052019,DAMN                 ,1.0,0.0,0.0,-0.4019
27026,95 | ACT VII SCENE VI,hiddenlikemoon,Mar-052019,I am glad he is here                 ,0.0,0.571,0.429,0.4588
27027,95 | ACT VII SCENE VI,hiddenlikemoon,Mar-052019,Baby.                 ,0.0,1.0,0.0,0.0
27028,95 | ACT VII SCENE VI,hiddenlikemoon,Mar-052019,I love you.                 ,0.0,0.192,0.808,0.6369
27029,95 | ACT VII SCENE VI,hiddenlikemoon,Mar-052019,Oh                 ,0.0,1.0,0.0,0.0
27030,95 | ACT VII SCENE VI,hiddenlikemoon,Mar-052019,THEY DESERVED AN IMMORTAL LIFE OF HAPPINESS AND JOY AND MORE MEMORIES WHAT THE HELL                 ,0.184,0.44,0.376,0.5859
27031,95 | ACT VII SCENE VI,hiddenlikemoon,Mar-052019,This is just too-                 ,0.0,1.0,0.0,0.0
27032,95 | ACT VII SCENE VI,hiddenlikemoon,Mar-052019,I swear to god.                 ,0.279,0.233,0.488,0.2263
27033,95 | ACT VII SCENE VI,hiddenlikemoon,Mar-052019,They did.                 ,0.0,1.0,0.0,0.0
27034,95 | ACT VII SCENE VI,hiddenlikemoon,Mar-052019,HE IS ALIVE.                 ,0.0,0.435,0.565,0.3818
27035,95 | ACT VII SCENE VI,hiddenlikemoon,Mar-052019,Idk.                 ,1.0,0.0,0.0,-0.1027
27036,95 | ACT VII SCENE VI,hiddenlikemoon,Mar-052019,I feel every part of her pain.                 ,0.398,0.602,0.0,-0.5106
27037,95 | ACT VII SCENE VI,hiddenlikemoon,Mar-052019,I can't even see the screen no morrw                 ,0.268,0.732,0.0,-0.296
27038,95 | ACT VII SCENE VI,hiddenlikemoon,Mar-052019,I want her to be with him.                 ,0.0,0.794,0.206,0.0772
27039,95 | ACT VII SCENE VI,hiddenlikemoon,Mar-052019,I DON'T KNOW HOW TO GET THROUGH THIS CHAPTER                 ,0.0,1.0,0.0,0.0
27040,95 | ACT VII SCENE VI,hiddenlikemoon,Mar-052019,Thank you helios but there is no escaping from this pain  i want to hit my head on the wall too                ,0.271,0.561,0.168,-0.6956
27041,95 | ACT VII SCENE VI,hiddenlikemoon,Mar-052019,I have nothing to say                 ,0.0,1.0,0.0,0.0
27042,95 | ACT VII SCENE VI,hiddenlikemoon,Mar-052019,And i thought fault in our stars was the saddest.                 ,0.489,0.511,0.0,-0.7717
27043,95 | ACT VII SCENE VI,hiddenlikemoon,Mar-052019,My god.                 ,0.0,0.323,0.677,0.2732
27044,95 | ACT VII SCENE VI,hiddenlikemoon,Mar-052019,Fudge                 ,0.0,1.0,0.0,0.0
27045,95 | ACT VII SCENE VI,hiddenlikemoon,Mar-052019,I love your writing so so so so so much                 ,0.0,0.656,0.344,0.6369
27046,95 | ACT VII SCENE VI,hiddenlikemoon,Mar-052019,You can't blame yourself for what life made you into.                 ,0.0,0.816,0.184,0.2584
27047,95 | ACT VII SCENE VI,hiddenlikemoon,Mar-052019,NOPE. NO. I WILL KILL THE DEVIL.                 ,0.338,0.23,0.432,0.0583
27048,95 | ACT VII SCENE VI,hiddenlikemoon,Mar-052019,Um  about that........                ,0.0,1.0,0.0,0.0
27049,95 | ACT VII SCENE VI,hiddenlikemoon,Mar-052019,All you can hear now is my sobbing.                 ,0.271,0.729,0.0,-0.3818
27050,95 | ACT VII SCENE VI,hiddenlikemoon,Mar-052019,Thank you.                 ,0.0,0.286,0.714,0.3612
27051,95 | ACT VII SCENE VI,hiddenlikemoon,Mar-052019,Its 1am  i am here to cry.                ,0.383,0.617,0.0,-0.4767
27052,95 | ACT VII SCENE VI,maskedst,Mar-052019,Isn't it hellfyre                 ,0.0,1.0,0.0,0.0
27053,95 | ACT VII SCENE VI,maskedst,Mar-052019,How about we kill you hunty                 ,0.485,0.515,0.0,-0.6908
27054,95 | ACT VII SCENE VI,raceii,Mar-052019,Y'all here something? Oh yeah it's my heart breaking                 ,0.0,0.784,0.216,0.296
27055,95 | ACT VII SCENE VI,riyamcyriac,Mar-052019, loudly crying face                  ,0.608,0.392,0.0,-0.4767
27056,95 | ACT VII SCENE VI,localfairyqueen,Mar-052019,Other than that  y'all sure had me crying. Reminds me of when rue died  I knew this was all good to be true *sigh*               ,0.205,0.55,0.245,0.0772
27057,95 | ACT VII SCENE VI,localfairyqueen,Mar-052019,No good to revive him if he'll give his life for her too. Both will and this cycle will continue forever                 ,0.086,0.706,0.208,0.4767
27058,95 | ACT VII SCENE VI,ESJohnson,Mar-052019,thank you                 ,0.0,0.286,0.714,0.3612
27059,95 | ACT VII SCENE VI,ESJohnson,Mar-052019, loudly crying face  loudly crying face  loudly crying face  loudly crying face  loudly crying face                  ,0.608,0.392,0.0,-0.9382
27060,95 | ACT VII SCENE VI,ESJohnson,Mar-052019,KNEW IT I FREAKING KNEW IT  ELLIS                 ,0.359,0.641,0.0,-0.4215
27061,95 | ACT VII SCENE VI,ESJohnson,Mar-052019,SAVAGE                 ,1.0,0.0,0.0,-0.4588
27062,95 | ACT VII SCENE VI,ESJohnson,Mar-052019,same                 ,0.0,1.0,0.0,0.0
27063,95 | ACT VII SCENE VI,ESJohnson,Mar-052019,DED                 ,0.0,1.0,0.0,0.0
27064,95 | ACT VII SCENE VI,ESJohnson,Mar-052019, loudly crying face                  ,0.608,0.392,0.0,-0.4767
27065,95 | ACT VII SCENE VI,queenlythefirst,Mar-052019,I love you but you're a monster                 ,0.0,0.606,0.394,0.3818
27066,95 | ACT VII SCENE VI,ESJohnson,Mar-052019,not happening  woman                ,0.0,1.0,0.0,0.0
27067,95 | ACT VII SCENE VI,ESJohnson,Mar-052019,SHIITAKE MUSHROOMS                 ,0.0,1.0,0.0,0.0
27068,95 | ACT VII SCENE VI,ESJohnson,Mar-052019,My heart  broken heart                  ,0.508,0.492,0.0,-0.4767
27069,95 | ACT VII SCENE VI,ESJohnson,Mar-052019, loudly crying face  loudly crying face  loudly crying face                  ,0.608,0.392,0.0,-0.8519
27070,95 | ACT VII SCENE VI,ESJohnson,Mar-052019,DARN IT  ELLIS                ,0.0,1.0,0.0,0.0
27071,95 | ACT VII SCENE VI,ESJohnson,Mar-052019,thank you for the warning  gonna ignore it anyway                ,0.366,0.448,0.187,-0.34
27072,95 | ACT VII SCENE VI,queenlythefirst,Mar-052019,*pulls out tissues*                 ,0.0,1.0,0.0,0.0
27073,95 | ACT VII SCENE VI,geminigh,Mar-052019,oh no ma'am                 ,0.524,0.476,0.0,-0.296
27074,95 | ACT VII SCENE VI,Tris_fire,Mar-052019,I am seriously going to bang my head now! loudly crying face  loudly crying face  I want to kill those two ..why are they even alive ughhh pouting face  angry face                  ,0.385,0.523,0.093,-0.923
27075,95 | ACT VII SCENE VI,_JustAnotherIdiot,Mar-052019,I'm early for once                 ,0.0,1.0,0.0,0.0
27076,96 | ACT VII SCENE VII,TheBatmanWhoLaughs,Nov 19 2020, rolling on the floor laughing  rolling on the floor laughing  rolling on the floor laughing                   ,0.0,0.556,0.444,0.8625
27077,96 | ACT VII SCENE VII,Richardo4,Oct-17 2020,Romeo and Juliet?!Really!??!!Whyyyy                  ,0.0,1.0,0.0,0.0
27078,96 | ACT VII SCENE VII,Richardo4,Oct-17 2020,Romeo and Juliet?!Really!??!!Whyyyy                  ,0.0,1.0,0.0,0.0
27079,96 | ACT VII SCENE VII,swiftieKiara,Sep-26 2020,What the hell is this??                  ,0.554,0.446,0.0,-0.7149
27080,96 | ACT VII SCENE VII,valherself,Aug-25 2020,ruby wtf dude stop playing                  ,0.612,0.204,0.184,-0.6369
27081,96 | ACT VII SCENE VII,priyanka20000,Aug-12 2020,My heart hasn't been mended with Tristan's death yet  and now this? My poor poor heart                 ,0.437,0.563,0.0,-0.8779
27082,96 | ACT VII SCENE VII,bumblebea-,Aug-08 2020,its probably elodie oh my jesus                  ,0.0,1.0,0.0,0.0
27083,96 | ACT VII SCENE VII,livintoday,Aug-03 2020,I can't believe she did this. I'm sobbing                  ,0.302,0.698,0.0,-0.3818
27084,96 | ACT VII SCENE VII,livintoday,Aug-03 2020,What has she ever done to you?!                  ,0.0,1.0,0.0,0.0
27085,96 | ACT VII SCENE VII,livintoday,Aug-03 2020,Noooo you just give him pain!!                  ,0.437,0.563,0.0,-0.5972
27086,96 | ACT VII SCENE VII,blaqretrofuture,Jul-23 2020,I must've cried buckets upon buckets and then s little more...This story was too cruel...                  ,0.178,0.822,0.0,-0.3818
27087,96 | ACT VII SCENE VII,daisy_nightmares,Jul-17 2020,This is too cruel                  ,0.559,0.441,0.0,-0.5859
27088,96 | ACT VII SCENE VII,daisy_nightmares,Jul-17 2020,This hurts but at the same time  she died by her hands.                 ,0.41,0.59,0.0,-0.7876
27089,96 | ACT VII SCENE VII,daisy_nightmares,Jul-17 2020,MIRIEL WHERE TF ARE U                  ,0.0,1.0,0.0,0.0
27090,96 | ACT VII SCENE VII,sweetandboujee,Jul-05 2020,Amphitrite is standing there like  eye  mouth  eye                   ,0.0,0.737,0.263,0.3612
27091,96 | ACT VII SCENE VII,da_slap,Jun-01 2020,He caresss                  ,0.0,1.0,0.0,0.0
27092,96 | ACT VII SCENE VII,lyrliarr,May-28 2020,the reason my heart broke is that he said the EXACT same thing                  ,0.189,0.811,0.0,-0.4215
27093,96 | ACT VII SCENE VII,lyrliarr,May-28 2020,all the people who try to kill her respect her bravery and will and her spirit so much that even though they try to destroy her. they hate to see her give up                  ,0.254,0.576,0.171,-0.7096
27094,96 | ACT VII SCENE VII,tsaritsaofdeath,Apr-17 2020,what the hell                  ,0.697,0.303,0.0,-0.6808
27095,96 | ACT VII SCENE VII,knelysian,Mar-21 2020,Yooo                  ,0.0,1.0,0.0,0.0
27096,96 | ACT VII SCENE VII,knelysian,Mar-21 2020,No girl                  ,0.688,0.312,0.0,-0.296
27097,96 | ACT VII SCENE VII,knelysian,Mar-21 2020,Can they leave her aloneee damn                  ,0.494,0.506,0.0,-0.4404
27098,96 | ACT VII SCENE VII,sarcastic-human,Mar-13 2020,Damnn                  ,0.0,1.0,0.0,0.0
27099,96 | ACT VII SCENE VII,frostedlavender,Feb-05 2020,Or 2 of the triplets                  ,0.0,1.0,0.0,0.0
27100,96 | ACT VII SCENE VII,frostedlavender,Feb-05 2020,Elodie and her mom                  ,0.0,1.0,0.0,0.0
27101,96 | ACT VII SCENE VII,henotic,Oct-122019,Of course  Emerick has to give his input. Its sweet in a disgusting way.                ,0.195,0.632,0.172,-0.1027
27102,96 | ACT VII SCENE VII,MerciMeyo,Sep-132019,....why? Why do this to me?                 ,0.0,1.0,0.0,0.0
27103,96 | ACT VII SCENE VII,LattyBritish,Aug-272019,Ironic he said the same thing  angry face  pouting face                  ,0.375,0.625,0.0,-0.5859
27104,96 | ACT VII SCENE VII,daniboii03,Aug-172019,THIS IS CREUL                 ,0.0,1.0,0.0,0.0
27105,96 | ACT VII SCENE VII,daniboii03,Aug-172019,NO                 ,1.0,0.0,0.0,-0.296
27106,96 | ACT VII SCENE VII,daniboii03,Aug-172019,NONONONONONONO                 ,0.0,1.0,0.0,0.0
27107,96 | ACT VII SCENE VII,daniboii03,Aug-172019,NOO                 ,0.0,1.0,0.0,0.0
27108,96 | ACT VII SCENE VII,daniboii03,Aug-172019,WHAT                 ,0.0,1.0,0.0,0.0
27109,96 | ACT VII SCENE VII,daniboii03,Aug-172019,Emerick is just pissed he won't be the one to do it                 ,0.276,0.724,0.0,-0.6369
27110,96 | ACT VII SCENE VII,daniboii03,Aug-172019,But he can't live without you!!!                 ,0.0,1.0,0.0,0.0
27111,96 | ACT VII SCENE VII,daniboii03,Aug-172019,honestly I can not stand this goddess she does not deserve to be called the goddess of life                 ,0.0,0.842,0.158,0.4588
27112,96 | ACT VII SCENE VII,daniboii03,Aug-172019,bîtch who                 ,0.0,1.0,0.0,0.0
27113,96 | ACT VII SCENE VII,daniboii03,Aug-172019,we stan an intellectual                 ,0.0,0.476,0.524,0.5106
27114,96 | ACT VII SCENE VII,daniboii03,Aug-172019,SLAP THE BÎTCH                 ,0.0,0.556,0.444,0.1531
27115,96 | ACT VII SCENE VII,daniboii03,Aug-172019,AS YOU SHOULD                 ,0.0,1.0,0.0,0.0
27116,96 | ACT VII SCENE VII,daniboii03,Aug-172019,HE WONT EVEN BE ABLE TO LOVE WITHOUT YOU                 ,0.0,0.656,0.344,0.6369
27117,96 | ACT VII SCENE VII,daniboii03,Aug-172019,ARE YOU CRAZY                 ,0.545,0.455,0.0,-0.34
27118,96 | ACT VII SCENE VII,daniboii03,Aug-172019,NOO                 ,0.0,1.0,0.0,0.0
27119,96 | ACT VII SCENE VII,liddleluv,Aug-152019,BRO YOU'RE WICKED  loudly crying face  loudly crying face                  ,0.633,0.367,0.0,-0.8842
27120,96 | ACT VII SCENE VII,liddleluv,Aug-152019,my heart is not okay.                 ,0.294,0.706,0.0,-0.1695
27121,96 | ACT VII SCENE VII,liddleluv,Aug-152019,.....                 ,0.0,1.0,0.0,0.0
27122,96 | ACT VII SCENE VII,liddleluv,Aug-152019,for once  thank you Emerick. you been an OG since day one  loudly crying face  loudly crying face  red heart                 ,0.241,0.661,0.097,-0.5719
27123,96 | ACT VII SCENE VII,liddleluv,Aug-152019,.... what did she do to you? and why is there such a big stick up your ass?!                 ,0.0,1.0,0.0,0.0
27124,96 | ACT VII SCENE VII,liddleluv,Aug-152019,damn she smart. I always loved her for this reason.                 ,0.176,0.392,0.431,0.5994
